25.09 Open,25.09 Close,25.09 Low,25.09 High,25.10 Open,25.10 Close,25.10 Low,25.10 High,23.11 Open,23.11 Close,23.11 Low,23.11 High,04.12 Open,04.12 Close,04.12 Low,04.12 High
115350.0000524,115740.0000524,115320.0000524,115540.0000524,110370.0000000,110480.0000000,110350.0000000,110410.0000000,111050.0000000,111070.0000000,111000.0000000,111040.0000000,114940.0000000,115050.0000000,114940.0000000,115050.0000000
115350.0000525,115740.0000525,115320.0000525,115540.0000525,110410.0000000,110520.0000000,110350.0000000,110500.0000000,111030.0000000,111190.0000000,111020.0000000,111170.0000000,115030.0000000,115060.0000000,114990.0000000,115000.0000000
115350.0000526,115740.0000526,115320.0000526,115540.0000526,110510.0000000,110610.0000000,110500.0000000,110580.0000000,111160.0000000,111170.0000000,111110.0000000,111150.0000000,115010.0000000,115020.0000000,114980.0000000,114990.0000000
115350.0000527,115740.0000527,115320.0000527,115540.0000527,110580.0000000,110610.0000000,110540.0000000,110580.0000000,111160.0000000,111160.0000000,111060.0000000,111110.0000000,115010.0000000,115120.0000000,115000.0000000,115070.0000000
115350.0000528,115740.0000528,115320.0000528,115540.0000528,110590.0000000,110600.0000000,110550.0000000,110570.0000000,111100.0000000,111110.0000000,111050.0000000,111070.0000000,115070.0000000,115090.0000000,115040.0000000,115050.0000000
115350.0000529,115740.0000529,115320.0000529,115540.0000529,110570.0000000,110720.0000000,110570.0000000,110680.0000000,111070.0000000,111100.0000000,111050.0000000,111060.0000000,115060.0000000,115070.0000000,115040.0000000,115040.0000000
115350.000053,115740.000053,115320.000053,115540.000053,110670.0000000,110680.0000000,110560.0000000,110570.0000000,111050.0000000,111090.0000000,111030.0000000,111070.0000000,115030.0000000,115040.0000000,114990.0000000,115010.0000000
115350.0000531,115740.0000531,115320.0000531,115540.0000531,110580.0000000,110620.0000000,110530.0000000,110530.0000000,111070.0000000,111070.0000000,110880.0000000,110890.0000000,115020.0000000,115030.0000000,114980.0000000,115000.0000000
115350.0000532,115740.0000532,115320.0000532,115540.0000532,110520.0000000,110620.0000000,110520.0000000,110580.0000000,110890.0000000,111000.0000000,110850.0000000,110980.0000000,115000.0000000,115060.0000000,114990.0000000,115050.0000000
115350.0000533,115740.0000533,115320.0000533,115540.0000533,110590.0000000,110630.0000000,110570.0000000,110610.0000000,110980.0000000,111040.0000000,110960.0000000,111040.0000000,115060.0000000,115070.0000000,115030.0000000,115060.0000000
115350.0000534,115740.0000534,115320.0000534,115540.0000534,110610.0000000,110640.0000000,110580.0000000,110630.0000000,111030.0000000,111070.0000000,111010.0000000,111040.0000000,115050.0000000,115070.0000000,115010.0000000,115050.0000000
115350.0000535,115740.0000535,115320.0000535,115540.0000535,110630.0000000,110640.0000000,110570.0000000,110620.0000000,111030.0000000,111120.0000000,111030.0000000,111110.0000000,115050.0000000,115060.0000000,114990.0000000,115000.0000000
115350.0000536,115740.0000536,115320.0000536,115540.0000536,110620.0000000,110620.0000000,110470.0000000,110470.0000000,111100.0000000,111130.0000000,111090.0000000,111130.0000000,114980.0000000,115000.0000000,114940.0000000,114970.0000000
115350.0000537,115740.0000537,115320.0000537,115540.0000537,110470.0000000,110510.0000000,110430.0000000,110430.0000000,111120.0000000,111180.0000000,111110.0000000,111160.0000000,114970.0000000,115020.0000000,114940.0000000,114990.0000000
115350.0000538,115740.0000538,115320.0000538,115540.0000538,110430.0000000,110500.0000000,110420.0000000,110490.0000000,111160.0000000,111160.0000000,111100.0000000,111120.0000000,115000.0000000,115000.0000000,114940.0000000,114940.0000000
115350.0000539,115740.0000539,115320.0000539,115540.0000539,110500.0000000,110590.0000000,110470.0000000,110550.0000000,111130.0000000,111130.0000000,111100.0000000,111130.0000000,114940.0000000,114960.0000000,114920.0000000,114960.0000000
115350.000054,115740.000054,115320.000054,115540.000054,110540.0000000,110600.0000000,110530.0000000,110590.0000000,111130.0000000,111200.0000000,111100.0000000,111170.0000000,114940.0000000,114940.0000000,114900.0000000,114910.0000000
115350.0000541,115740.0000541,115320.0000541,115540.0000541,110590.0000000,110620.0000000,110540.0000000,110570.0000000,111170.0000000,111190.0000000,111120.0000000,111130.0000000,114920.0000000,114940.0000000,114900.0000000,114930.0000000
115350.0000542,115740.0000542,115320.0000542,115540.0000542,110570.0000000,110700.0000000,110560.0000000,110670.0000000,111120.0000000,111140.0000000,111080.0000000,111090.0000000,114920.0000000,114960.0000000,114910.0000000,114940.0000000
115350.0000543,115740.0000543,115320.0000543,115540.0000543,110670.0000000,110740.0000000,110650.0000000,110700.0000000,111080.0000000,111120.0000000,111020.0000000,111060.0000000,114930.0000000,114960.0000000,114900.0000000,114950.0000000
115350.0000544,115740.0000544,115320.0000544,115540.0000544,110700.0000000,110740.0000000,110660.0000000,110670.0000000,111070.0000000,111080.0000000,111000.0000000,111020.0000000,114950.0000000,114960.0000000,114900.0000000,114940.0000000
115350.0000545,115740.0000545,115320.0000545,115540.0000545,110670.0000000,110690.0000000,110610.0000000,110670.0000000,111020.0000000,111040.0000000,110990.0000000,111010.0000000,114940.0000000,114980.0000000,114930.0000000,114970.0000000
115350.0000546,115740.0000546,115320.0000546,115540.0000546,110660.0000000,110770.0000000,110660.0000000,110760.0000000,111000.0000000,111020.0000000,110960.0000000,110990.0000000,114970.0000000,114990.0000000,114950.0000000,114980.0000000
115350.0000547,115740.0000547,115320.0000547,115540.0000547,110760.0000000,110790.0000000,110680.0000000,110710.0000000,110990.0000000,111040.0000000,110900.0000000,111020.0000000,114970.0000000,115010.0000000,114960.0000000,114970.0000000
115350.0000548,115740.0000548,115320.0000548,115540.0000548,110710.0000000,110740.0000000,110650.0000000,110730.0000000,111020.0000000,111090.0000000,111020.0000000,111050.0000000,115000.0000000,115030.0000000,114970.0000000,115030.0000000
115350.0000549,115740.0000549,115320.0000549,115540.0000549,110730.0000000,110730.0000000,110650.0000000,110680.0000000,111060.0000000,111080.0000000,111000.0000000,111010.0000000,115020.0000000,115020.0000000,114970.0000000,114980.0000000
115350.000055,115740.000055,115320.000055,115540.000055,110670.0000000,110770.0000000,110650.0000000,110750.0000000,111010.0000000,111030.0000000,110960.0000000,111000.0000000,114980.0000000,114990.0000000,114950.0000000,114960.0000000
115350.0000551,115740.0000551,115320.0000551,115540.0000551,110750.0000000,110840.0000000,110750.0000000,110840.0000000,110990.0000000,111010.0000000,110970.0000000,111000.0000000,114960.0000000,114960.0000000,114900.0000000,114910.0000000
115350.0000552,115740.0000552,115320.0000552,115540.0000552,110840.0000000,110920.0000000,110840.0000000,110910.0000000,111000.0000000,111000.0000000,110930.0000000,110960.0000000,114900.0000000,114980.0000000,114890.0000000,114970.0000000
115350.0000553,115740.0000553,115320.0000553,115540.0000553,110900.0000000,110970.0000000,110890.0000000,110930.0000000,110960.0000000,110980.0000000,110940.0000000,110960.0000000,114970.0000000,114970.0000000,114870.0000000,114870.0000000
115350.0000554,115740.0000554,115320.0000554,115540.0000554,110920.0000000,110950.0000000,110860.0000000,110870.0000000,110970.0000000,111000.0000000,110950.0000000,110960.0000000,114880.0000000,114900.0000000,114730.0000000,114770.0000000
115350.0000555,115740.0000555,115320.0000555,115540.0000555,110870.0000000,110960.0000000,110870.0000000,110910.0000000,110960.0000000,110970.0000000,110920.0000000,110930.0000000,114770.0000000,114770.0000000,114500.0000000,114620.0000000
115350.0000556,115740.0000556,115320.0000556,115540.0000556,110910.0000000,110940.0000000,110870.0000000,110940.0000000,110930.0000000,110990.0000000,110930.0000000,110960.0000000,114610.0000000,114700.0000000,114610.0000000,114670.0000000
115350.0000557,115740.0000557,115320.0000557,115540.0000557,110940.0000000,110980.0000000,110880.0000000,110910.0000000,110970.0000000,110990.0000000,110850.0000000,110900.0000000,114680.0000000,114740.0000000,114660.0000000,114740.0000000
115350.0000558,115740.0000558,115320.0000558,115540.0000558,110920.0000000,110940.0000000,110880.0000000,110940.0000000,110900.0000000,110910.0000000,110860.0000000,110900.0000000,114730.0000000,114790.0000000,114700.0000000,114720.0000000
115350.0000559,115740.0000559,115320.0000559,115540.0000559,110930.0000000,110990.0000000,110910.0000000,110980.0000000,110900.0000000,110940.0000000,110900.0000000,110940.0000000,114730.0000000,114760.0000000,114720.0000000,114760.0000000
115350.000056,115740.000056,115320.000056,115540.000056,110990.0000000,111030.0000000,110950.0000000,111020.0000000,110940.0000000,110940.0000000,110840.0000000,110840.0000000,114750.0000000,114850.0000000,114730.0000000,114770.0000000
115350.0000561,115740.0000561,115320.0000561,115540.0000561,111020.0000000,111040.0000000,110960.0000000,110990.0000000,110870.0000000,110890.0000000,110810.0000000,110890.0000000,114780.0000000,114790.0000000,114730.0000000,114760.0000000
115350.0000562,115740.0000562,115320.0000562,115540.0000562,110980.0000000,111200.0000000,110980.0000000,111160.0000000,110890.0000000,110900.0000000,110880.0000000,110880.0000000,114770.0000000,114780.0000000,114750.0000000,114770.0000000
115350.0000563,115740.0000563,115320.0000563,115540.0000563,111170.0000000,111170.0000000,111080.0000000,111130.0000000,110890.0000000,110920.0000000,110880.0000000,110910.0000000,114770.0000000,114780.0000000,114720.0000000,114740.0000000
115350.0000564,115740.0000564,115320.0000564,115540.0000564,111140.0000000,111150.0000000,111100.0000000,111130.0000000,110920.0000000,110960.0000000,110920.0000000,110960.0000000,114740.0000000,114750.0000000,114720.0000000,114720.0000000
115350.0000565,115740.0000565,115320.0000565,115540.0000565,111130.0000000,111160.0000000,111100.0000000,111120.0000000,110950.0000000,110970.0000000,110930.0000000,110950.0000000,114730.0000000,114790.0000000,114720.0000000,114780.0000000
115350.0000566,115740.0000566,115320.0000566,115540.0000566,111110.0000000,111140.0000000,111070.0000000,111110.0000000,110960.0000000,110960.0000000,110920.0000000,110930.0000000,114780.0000000,114800.0000000,114730.0000000,114780.0000000
115350.0000567,115740.0000567,115320.0000567,115540.0000567,111120.0000000,111130.0000000,111090.0000000,111120.0000000,110920.0000000,110920.0000000,110910.0000000,110910.0000000,114790.0000000,114790.0000000,114760.0000000,114760.0000000
115350.0000568,115740.0000568,115320.0000568,115540.0000568,111120.0000000,111160.0000000,111090.0000000,111090.0000000,110910.0000000,110930.0000000,110880.0000000,110890.0000000,114760.0000000,114790.0000000,114730.0000000,114780.0000000
115350.0000569,115740.0000569,115320.0000569,115540.0000569,111090.0000000,111150.0000000,111090.0000000,111150.0000000,110880.0000000,110910.0000000,110880.0000000,110900.0000000,114780.0000000,114800.0000000,114760.0000000,114780.0000000
115350.000057,115740.000057,115320.000057,115540.000057,111160.0000000,111570.0000000,111150.0000000,111480.0000000,110900.0000000,110930.0000000,110880.0000000,110910.0000000,114780.0000000,114820.0000000,114780.0000000,114790.0000000
115350.0000571,115740.0000571,115320.0000571,115540.0000571,111480.0000000,111550.0000000,111390.0000000,111460.0000000,110910.0000000,110920.0000000,110820.0000000,110840.0000000,114800.0000000,114800.0000000,114730.0000000,114750.0000000
115350.0000572,115740.0000572,115320.0000572,115540.0000572,111470.0000000,111510.0000000,111360.0000000,111410.0000000,110840.0000000,110880.0000000,110830.0000000,110880.0000000,114750.0000000,114760.0000000,114740.0000000,114760.0000000
115350.0000573,115740.0000573,115320.0000573,115540.0000573,111410.0000000,111430.0000000,111360.0000000,111380.0000000,110870.0000000,110880.0000000,110800.0000000,110820.0000000,114760.0000000,114760.0000000,114740.0000000,114760.0000000
115350.0000574,115740.0000574,115320.0000574,115540.0000574,111390.0000000,111420.0000000,111380.0000000,111390.0000000,110810.0000000,110860.0000000,110810.0000000,110830.0000000,114770.0000000,114790.0000000,114760.0000000,114760.0000000
115350.0000575,115740.0000575,115320.0000575,115540.0000575,111390.0000000,111430.0000000,111360.0000000,111380.0000000,110820.0000000,110860.0000000,110790.0000000,110860.0000000,114760.0000000,114790.0000000,114740.0000000,114790.0000000
115350.0000576,115740.0000576,115320.0000576,115540.0000576,111370.0000000,111390.0000000,111310.0000000,111380.0000000,110860.0000000,110860.0000000,110820.0000000,110830.0000000,114790.0000000,114790.0000000,114750.0000000,114760.0000000
115350.0000577,115740.0000577,115320.0000577,115540.0000577,111370.0000000,111380.0000000,111300.0000000,111300.0000000,110820.0000000,110820.0000000,110790.0000000,110810.0000000,114760.0000000,114770.0000000,114700.0000000,114700.0000000
115350.0000578,115740.0000578,115320.0000578,115540.0000578,111310.0000000,111340.0000000,111290.0000000,111290.0000000,110800.0000000,110800.0000000,110770.0000000,110800.0000000,114700.0000000,114720.0000000,114670.0000000,114680.0000000
115350.0000579,115740.0000579,115320.0000579,115540.0000579,111310.0000000,111340.0000000,111260.0000000,111260.0000000,110800.0000000,110810.0000000,110760.0000000,110770.0000000,114680.0000000,114700.0000000,114640.0000000,114670.0000000
115350.000058,115740.000058,115320.000058,115540.000058,111260.0000000,111350.0000000,111260.0000000,111270.0000000,110770.0000000,110850.0000000,110760.0000000,110850.0000000,114660.0000000,114700.0000000,114600.0000000,114610.0000000
115350.0000581,115740.0000581,115320.0000581,115540.0000581,111280.0000000,111380.0000000,111260.0000000,111350.0000000,110850.0000000,110870.0000000,110820.0000000,110840.0000000,114620.0000000,114650.0000000,114570.0000000,114650.0000000
115350.0000582,115740.0000582,115320.0000582,115540.0000582,111350.0000000,111510.0000000,111340.0000000,111490.0000000,110840.0000000,110870.0000000,110830.0000000,110850.0000000,114640.0000000,114650.0000000,114530.0000000,114550.0000000
115350.0000583,115740.0000583,115320.0000583,115540.0000583,111480.0000000,111560.0000000,111450.0000000,111480.0000000,110850.0000000,110860.0000000,110800.0000000,110800.0000000,114570.0000000,114570.0000000,114500.0000000,114540.0000000
115350.0000584,115740.0000584,115320.0000584,115540.0000584,111490.0000000,111540.0000000,111450.0000000,111530.0000000,110800.0000000,110850.0000000,110790.0000000,110800.0000000,114530.0000000,114530.0000000,114300.0000000,114380.0000000
115350.0000585,115740.0000585,115320.0000585,115540.0000585,111540.0000000,111630.0000000,111470.0000000,111480.0000000,110810.0000000,110820.0000000,110790.0000000,110810.0000000,114390.0000000,114420.0000000,114290.0000000,114300.0000000
115350.0000586,115740.0000586,115320.0000586,115540.0000586,111480.0000000,111500.0000000,111420.0000000,111450.0000000,110810.0000000,110920.0000000,110810.0000000,110900.0000000,114300.0000000,114400.0000000,114290.0000000,114370.0000000
115350.0000587,115740.0000587,115320.0000587,115540.0000587,111470.0000000,111600.0000000,111470.0000000,111530.0000000,110890.0000000,110890.0000000,110840.0000000,110850.0000000,114360.0000000,114360.0000000,114200.0000000,114210.0000000
115350.0000588,115740.0000588,115320.0000588,115540.0000588,111530.0000000,111530.0000000,111440.0000000,111450.0000000,110860.0000000,110880.0000000,110830.0000000,110840.0000000,114200.0000000,114300.0000000,114030.0000000,114240.0000000
115350.0000589,115740.0000589,115320.0000589,115540.0000589,111460.0000000,111600.0000000,111460.0000000,111580.0000000,110840.0000000,110860.0000000,110820.0000000,110820.0000000,114240.0000000,114260.0000000,114090.0000000,114160.0000000
115350.000059,115740.000059,115320.000059,115540.000059,111580.0000000,111640.0000000,111560.0000000,111580.0000000,110820.0000000,110850.0000000,110800.0000000,110850.0000000,114150.0000000,114190.0000000,114130.0000000,114180.0000000
115350.0000591,115740.0000591,115320.0000591,115540.0000591,111570.0000000,111610.0000000,111530.0000000,111570.0000000,110850.0000000,110880.0000000,110840.0000000,110860.0000000,114180.0000000,114230.0000000,114150.0000000,114160.0000000
115350.0000592,115740.0000592,115320.0000592,115540.0000592,111570.0000000,111620.0000000,111560.0000000,111580.0000000,110870.0000000,110880.0000000,110860.0000000,110860.0000000,114160.0000000,114230.0000000,114150.0000000,114170.0000000
115350.0000593,115740.0000593,115320.0000593,115540.0000593,111590.0000000,111840.0000000,111560.0000000,111720.0000000,110860.0000000,110870.0000000,110830.0000000,110850.0000000,114180.0000000,114190.0000000,114030.0000000,114040.0000000
115350.0000594,115740.0000594,115320.0000594,115540.0000594,111710.0000000,111760.0000000,111650.0000000,111680.0000000,110840.0000000,110870.0000000,110840.0000000,110870.0000000,114050.0000000,114050.0000000,113800.0000000,113880.0000000
115350.0000595,115740.0000595,115320.0000595,115540.0000595,111680.0000000,111740.0000000,111630.0000000,111630.0000000,110860.0000000,110900.0000000,110850.0000000,110900.0000000,113870.0000000,113890.0000000,113720.0000000,113850.0000000
115350.0000596,115740.0000596,115320.0000596,115540.0000596,111640.0000000,111640.0000000,111580.0000000,111610.0000000,110890.0000000,110900.0000000,110880.0000000,110900.0000000,113840.0000000,113990.0000000,113820.0000000,113990.0000000
115350.0000597,115740.0000597,115320.0000597,115540.0000597,111600.0000000,111660.0000000,111560.0000000,111640.0000000,110900.0000000,110900.0000000,110870.0000000,110890.0000000,113980.0000000,114020.0000000,113930.0000000,113960.0000000
115350.0000598,115740.0000598,115320.0000598,115540.0000598,111640.0000000,111640.0000000,111550.0000000,111570.0000000,110880.0000000,110890.0000000,110860.0000000,110890.0000000,113960.0000000,114020.0000000,113940.0000000,113990.0000000
115350.0000599,115740.0000599,115320.0000599,115540.0000599,111570.0000000,111600.0000000,111530.0000000,111530.0000000,110890.0000000,110910.0000000,110880.0000000,110880.0000000,113970.0000000,114020.0000000,113970.0000000,113990.0000000
115350.00006,115740.00006,115320.00006,115540.00006,111540.0000000,111570.0000000,111500.0000000,111530.0000000,110890.0000000,110890.0000000,110870.0000000,110870.0000000,114000.0000000,114000.0000000,113900.0000000,113900.0000000
115350.0000601,115740.0000601,115320.0000601,115540.0000601,111540.0000000,111780.0000000,111540.0000000,111750.0000000,110880.0000000,110880.0000000,110860.0000000,110870.0000000,113900.0000000,114000.0000000,113900.0000000,113970.0000000
115350.0000602,115740.0000602,115320.0000602,115540.0000602,111750.0000000,111890.0000000,111740.0000000,111870.0000000,110880.0000000,110880.0000000,110860.0000000,110860.0000000,113950.0000000,113960.0000000,113920.0000000,113930.0000000
115350.0000603,115740.0000603,115320.0000603,115540.0000603,111870.0000000,111870.0000000,111800.0000000,111860.0000000,110870.0000000,110880.0000000,110850.0000000,110870.0000000,113940.0000000,113960.0000000,113900.0000000,113920.0000000
115350.0000604,115740.0000604,115320.0000604,115540.0000604,111860.0000000,111960.0000000,111860.0000000,111950.0000000,110870.0000000,110870.0000000,110830.0000000,110830.0000000,113910.0000000,113930.0000000,113810.0000000,113840.0000000
115350.0000605,115740.0000605,115320.0000605,115540.0000605,111940.0000000,111960.0000000,111870.0000000,111900.0000000,110850.0000000,110880.0000000,110830.0000000,110880.0000000,113850.0000000,113960.0000000,113800.0000000,113880.0000000
115350.0000606,115740.0000606,115320.0000606,115540.0000606,111900.0000000,111920.0000000,111860.0000000,111890.0000000,110870.0000000,110880.0000000,110830.0000000,110840.0000000,113860.0000000,113930.0000000,113830.0000000,113890.0000000
115350.0000607,115740.0000607,115320.0000607,115540.0000607,111910.0000000,111950.0000000,111810.0000000,111830.0000000,110840.0000000,110840.0000000,110820.0000000,110840.0000000,113880.0000000,113930.0000000,113800.0000000,113910.0000000
115350.0000608,115740.0000608,115320.0000608,115540.0000608,111820.0000000,111820.0000000,111770.0000000,111810.0000000,110840.0000000,110880.0000000,110840.0000000,110850.0000000,113920.0000000,113930.0000000,113850.0000000,113890.0000000
115350.0000609,115740.0000609,115320.0000609,115540.0000609,111790.0000000,111800.0000000,111730.0000000,111770.0000000,110860.0000000,110890.0000000,110860.0000000,110890.0000000,113890.0000000,113890.0000000,113800.0000000,113810.0000000
115350.000061,115740.000061,115320.000061,115540.000061,111760.0000000,111880.0000000,111750.0000000,111880.0000000,110870.0000000,110890.0000000,110860.0000000,110860.0000000,113810.0000000,113820.0000000,113570.0000000,113640.0000000
115350.0000611,115740.0000611,115320.0000611,115540.0000611,111880.0000000,111880.0000000,111760.0000000,111790.0000000,110860.0000000,110860.0000000,110850.0000000,110850.0000000,113630.0000000,113700.0000000,113620.0000000,113630.0000000
115350.0000612,115740.0000612,115320.0000612,115540.0000612,111800.0000000,111830.0000000,111790.0000000,111810.0000000,110850.0000000,110900.0000000,110850.0000000,110890.0000000,113650.0000000,113670.0000000,113470.0000000,113560.0000000
115350.0000613,115740.0000613,115320.0000613,115540.0000613,111810.0000000,111840.0000000,111790.0000000,111800.0000000,110890.0000000,110900.0000000,110890.0000000,110900.0000000,113560.0000000,113670.0000000,113530.0000000,113650.0000000
115350.0000614,115740.0000614,115320.0000614,115540.0000614,111800.0000000,111810.0000000,111770.0000000,111800.0000000,110910.0000000,110960.0000000,110910.0000000,110950.0000000,113640.0000000,113680.0000000,113610.0000000,113680.0000000
115350.0000615,115740.0000615,115320.0000615,115540.0000615,111790.0000000,111790.0000000,111530.0000000,111550.0000000,110940.0000000,110990.0000000,110940.0000000,110990.0000000,113690.0000000,113710.0000000,113630.0000000,113680.0000000
115350.0000616,115740.0000616,115320.0000616,115540.0000616,111550.0000000,111600.0000000,111540.0000000,111540.0000000,110990.0000000,111050.0000000,110990.0000000,111030.0000000,113700.0000000,113770.0000000,113680.0000000,113750.0000000
115350.0000617,115740.0000617,115320.0000617,115540.0000617,111550.0000000,111590.0000000,111510.0000000,111520.0000000,111040.0000000,111040.0000000,110980.0000000,110990.0000000,113740.0000000,113780.0000000,113730.0000000,113760.0000000
115350.0000618,115740.0000618,115320.0000618,115540.0000618,111520.0000000,111550.0000000,111520.0000000,111540.0000000,111000.0000000,111050.0000000,111000.0000000,111050.0000000,113740.0000000,113760.0000000,113690.0000000,113750.0000000
115350.0000619,115740.0000619,115320.0000619,115540.0000619,111550.0000000,111630.0000000,111540.0000000,111630.0000000,111040.0000000,111100.0000000,111030.0000000,111100.0000000,113760.0000000,113760.0000000,113650.0000000,113670.0000000
115350.000062,115740.000062,115320.000062,115540.000062,111630.0000000,111660.0000000,111560.0000000,111560.0000000,111100.0000000,111100.0000000,111070.0000000,111100.0000000,113660.0000000,113740.0000000,113610.0000000,113730.0000000
115350.0000621,115740.0000621,115320.0000621,115540.0000621,111570.0000000,111610.0000000,111560.0000000,111570.0000000,111100.0000000,111120.0000000,111090.0000000,111110.0000000,113740.0000000,113770.0000000,113700.0000000,113760.0000000
115350.0000622,115740.0000622,115320.0000622,115540.0000622,111570.0000000,111580.0000000,111450.0000000,111470.0000000,111110.0000000,111130.0000000,111100.0000000,111100.0000000,113760.0000000,113770.0000000,113730.0000000,113760.0000000
115350.0000623,115740.0000623,115320.0000623,115540.0000623,111460.0000000,111510.0000000,111410.0000000,111490.0000000,111110.0000000,111140.0000000,111110.0000000,111120.0000000,113760.0000000,113810.0000000,113750.0000000,113800.0000000
115350.0000624,115740.0000624,115320.0000624,115540.0000624,111480.0000000,111520.0000000,111480.0000000,111490.0000000,111140.0000000,111180.0000000,111130.0000000,111160.0000000,113790.0000000,113850.0000000,113780.0000000,113780.0000000
115350.0000625,115740.0000625,115320.0000625,115540.0000625,111490.0000000,111560.0000000,111470.0000000,111530.0000000,111180.0000000,111330.0000000,111170.0000000,111330.0000000,113770.0000000,113870.0000000,113770.0000000,113860.0000000
115350.0000626,115740.0000626,115320.0000626,115540.0000626,111510.0000000,111550.0000000,111460.0000000,111470.0000000,111330.0000000,111430.0000000,111320.0000000,111370.0000000,113870.0000000,113880.0000000,113810.0000000,113870.0000000
115350.0000627,115740.0000627,115320.0000627,115540.0000627,111470.0000000,111530.0000000,111460.0000000,111500.0000000,111360.0000000,111370.0000000,111270.0000000,111310.0000000,113870.0000000,113870.0000000,113820.0000000,113860.0000000
115350.0000628,115740.0000628,115320.0000628,115540.0000628,111500.0000000,111530.0000000,111450.0000000,111480.0000000,111310.0000000,111310.0000000,111210.0000000,111260.0000000,113860.0000000,113900.0000000,113840.0000000,113880.0000000
115350.0000629,115740.0000629,115320.0000629,115540.0000629,111460.0000000,111480.0000000,111420.0000000,111480.0000000,111260.0000000,111270.0000000,111220.0000000,111260.0000000,113890.0000000,113930.0000000,113870.0000000,113870.0000000
115350.000063,115740.000063,115320.000063,115540.000063,111470.0000000,111470.0000000,111410.0000000,111410.0000000,111250.0000000,111260.0000000,111210.0000000,111220.0000000,113880.0000000,113890.0000000,113780.0000000,113790.0000000
115350.0000631,115740.0000631,115320.0000631,115540.0000631,111410.0000000,111550.0000000,111390.0000000,111540.0000000,111220.0000000,111290.0000000,111210.0000000,111290.0000000,113800.0000000,113850.0000000,113790.0000000,113820.0000000
115350.0000632,115740.0000632,115320.0000632,115540.0000632,111540.0000000,111540.0000000,111450.0000000,111470.0000000,111280.0000000,111290.0000000,111260.0000000,111260.0000000,113820.0000000,113850.0000000,113780.0000000,113820.0000000
115350.0000633,115740.0000633,115320.0000633,115540.0000633,111460.0000000,111480.0000000,111410.0000000,111420.0000000,111260.0000000,111290.0000000,111220.0000000,111240.0000000,113840.0000000,113910.0000000,113840.0000000,113850.0000000
115350.0000634,115740.0000634,115320.0000634,115540.0000634,111430.0000000,111460.0000000,111400.0000000,111440.0000000,111250.0000000,111270.0000000,111230.0000000,111240.0000000,113830.0000000,113860.0000000,113810.0000000,113830.0000000
115350.0000635,115740.0000635,115320.0000635,115540.0000635,111430.0000000,111500.0000000,111430.0000000,111450.0000000,111240.0000000,111300.0000000,111220.0000000,111290.0000000,113840.0000000,113870.0000000,113830.0000000,113870.0000000
115350.0000636,115740.0000636,115320.0000636,115540.0000636,111450.0000000,111460.0000000,111410.0000000,111410.0000000,111280.0000000,111340.0000000,111270.0000000,111320.0000000,113870.0000000,113930.0000000,113870.0000000,113900.0000000
115350.0000637,115740.0000637,115320.0000637,115540.0000637,111420.0000000,111450.0000000,111410.0000000,111440.0000000,111320.0000000,111340.0000000,111250.0000000,111250.0000000,113890.0000000,113900.0000000,113840.0000000,113850.0000000
115350.0000638,115740.0000638,115320.0000638,115540.0000638,111440.0000000,111440.0000000,111390.0000000,111420.0000000,111260.0000000,111260.0000000,111220.0000000,111220.0000000,113840.0000000,113860.0000000,113820.0000000,113850.0000000
115350.0000639,115740.0000639,115320.0000639,115540.0000639,111410.0000000,111440.0000000,111370.0000000,111410.0000000,111210.0000000,111230.0000000,111120.0000000,111120.0000000,113850.0000000,113860.0000000,113800.0000000,113800.0000000
115350.000064,115740.000064,115320.000064,115540.000064,111410.0000000,111500.0000000,111410.0000000,111430.0000000,111130.0000000,111180.0000000,111120.0000000,111140.0000000,113790.0000000,113810.0000000,113760.0000000,113780.0000000
115350.0000641,115740.0000641,115320.0000641,115540.0000641,111420.0000000,111530.0000000,111390.0000000,111520.0000000,111130.0000000,111160.0000000,111110.0000000,111160.0000000,113770.0000000,113790.0000000,113750.0000000,113760.0000000
115350.0000642,115740.0000642,115320.0000642,115540.0000642,111530.0000000,111590.0000000,111520.0000000,111540.0000000,111170.0000000,111170.0000000,111120.0000000,111140.0000000,113750.0000000,113770.0000000,113720.0000000,113750.0000000
115350.0000643,115740.0000643,115320.0000643,115540.0000643,111540.0000000,111550.0000000,111460.0000000,111470.0000000,111130.0000000,111150.0000000,111120.0000000,111140.0000000,113750.0000000,113790.0000000,113750.0000000,113790.0000000
115350.0000644,115740.0000644,115320.0000644,115540.0000644,111470.0000000,111530.0000000,111440.0000000,111530.0000000,111140.0000000,111150.0000000,111140.0000000,111140.0000000,113800.0000000,113830.0000000,113770.0000000,113780.0000000
115350.0000645,115740.0000645,115320.0000645,115540.0000645,111530.0000000,111560.0000000,111460.0000000,111460.0000000,111130.0000000,111150.0000000,111110.0000000,111150.0000000,113770.0000000,113830.0000000,113770.0000000,113820.0000000
115350.0000646,115740.0000646,115320.0000646,115540.0000646,111470.0000000,111640.0000000,111470.0000000,111590.0000000,111150.0000000,111160.0000000,111070.0000000,111090.0000000,113810.0000000,113850.0000000,113800.0000000,113850.0000000
115350.0000647,115740.0000647,115320.0000647,115540.0000647,111600.0000000,111640.0000000,111570.0000000,111590.0000000,111090.0000000,111100.0000000,111070.0000000,111090.0000000,113850.0000000,113870.0000000,113810.0000000,113810.0000000
